Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
7,1.848926435,0.415561678,Organic,4.97884966,1,1
3,4.575864362,0.163215624,Paid,3.751940843,1,1
7,1.109958484,0.377159081,Direct,0.572662857,3,1
5,3.091559849,0.230541897,Organic,7.594405146,1,1
2,6.41661713,0.102762025,Referral,1.986798624,4,1
9,1.543248567,0.456930296,Paid,2.139966282,1,1
4,0.206835327,0.112152194,Organic,5.694481363,2,1
3,2.177326148,0.252808463,Referral,7.605397338,1,1
1,1.273817583,0.323758367,Organic,3.399025179,0,0.99764479
2,3.346287128,0.231582786,Social,4.481667298,3,1
6,9.049821421,0.148317516,Organic,0.686309314,1,1
10,1.994310829,0.036026247,Organic,3.652873189,3,1
6,1.883147219,0.380186645,Paid,2.842953574,2,1
6,3.189024324,0.507660352,Organic,4.643855808,3,1
2,0.327762604,0.579079154,Organic,3.989956872,2,0.94406636
4,0.877103858,0.335075572,Social,1.418386102,2,0.947612131
5,7.539152748,0.093588874,Direct,6.189655777,0,1
8,3.325466222,0.144155968,Social,5.131592069,2,1
5,0.0406057,0.354172852,Paid,2.600876433,4,1
3,0.686826515,0.239482759,Social,0.933072889,2,1
1,3.445020841,0.028535166,Direct,9.831420598,1,1
7,4.336849328,0.22017985,Paid,3.392852947,3,1
7,5.495112534,0.212902218,Organic,4.631772796,3,1
4,1.036682816,0.098037163,Organic,1.886511478,2,1
4,8.022189897,0.220423602,Paid,5.284369942,2,1
4,2.415233655,0.089816833,Direct,3.71230984,2,1
9,3.577506754,0.352173018,Paid,4.128122219,3,1
1,2.724512831,0.207187195,Referral,1.324205636,2,1
3,0.392855783,0.095559463,Organic,3.824416338,1,1
4,9.899823241,0.446622232,Organic,1.28867457,1,1
3,0.39331928,0.278340224,Paid,5.037583871,2,1
3,0.882637876,0.338025521,Direct,5.18690764,3,1
